序号,卡口位置,车型,卡点编号,卡点名称,流向,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2,龙湾区,大型汽车,330303000226,S机场大道滨海大道路口,由北向南,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0
2,龙湾区,大型汽车,330303000226,S机场大道滨海大道路口,由南向北,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,1,0,2,1,0,0,0,0,0
2,龙湾区,大型汽车,330303000226,S机场大道滨海大道路口,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303000284,DX龙江路永中西路路口,由东向西,0,0,0,1,0,0,3,4,4,7,2,2,5,7,1,2,7,5,6,1,4,1,1,0
2,龙湾区,大型汽车,330303000284,DX龙江路永中西路路口,由北向南,0,0,0,0,0,3,15,22,20,18,15,15,12,15,22,19,14,17,6,7,3,2,1,1
2,龙湾区,大型汽车,330303000284,DX龙江路永中西路路口,由南向北,0,0,0,1,0,2,12,20,12,17,7,5,8,12,9,15,16,11,3,1,4,1,0,0
2,龙湾区,大型汽车,330303000289,DX高新大道永昌路交叉口,由东向西,1,1,2,0,4,6,23,21,28,21,27,33,32,38,33,30,23,28,20,24,12,7,2,1
2,龙湾区,大型汽车,330303000289,DX高新大道永昌路交叉口,由北向南,0,0,0,0,0,7,39,57,65,50,56,60,58,51,46,48,37,36,15,4,2,1,1,0
2,龙湾区,大型汽车,330303000289,DX高新大道永昌路交叉口,由南向北,1,0,0,0,1,0,2,9,7,7,15,6,4,3,5,8,12,8,7,2,0,1,1,0
2,龙湾区,大型汽车,330303000289,DX高新大道永昌路交叉口,由西向东,1,0,0,0,0,1,12,10,11,14,13,17,16,23,23,21,27,29,14,7,2,3,3,1
2,龙湾区,大型汽车,330303000290,DX雁荡西路清江路交叉口,由东向西,0,0,0,0,0,0,0,3,6,4,9,15,19,16,18,18,12,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303000290,DX雁荡西路清江路交叉口,由北向南,0,0,0,0,0,0,1,1,4,1,3,0,0,0,3,2,2,3,1,0,1,0,1,1
2,龙湾区,大型汽车,330303000290,DX雁荡西路清江路交叉口,由南向北,1,0,0,0,3,0,0,0,1,3,3,0,0,2,0,0,3,4,0,0,2,0,0,0
2,龙湾区,大型汽车,330303000290,DX雁荡西路清江路交叉口,由西向东,0,1,0,0,0,4,12,20,17,10,18,14,16,16,12,19,20,17,14,11,7,3,1,3
2,龙湾区,大型汽车,330303000291,DX雁荡西路上江路交叉口,由东向西,0,2,2,0,0,1,0,3,8,2,7,5,5,4,9,7,6,8,6,2,2,3,1,0
2,龙湾区,大型汽车,330303000291,DX雁荡西路上江路交叉口,由北向南,0,0,0,0,0,12,24,31,60,43,30,35,31,30,36,39,36,32,22,2,4,1,0,1
2,龙湾区,大型汽车,330303000291,DX雁荡西路上江路交叉口,由南向北,1,0,1,0,1,7,26,31,28,32,26,26,21,29,39,40,37,38,32,14,6,4,2,5
2,龙湾区,大型汽车,330303000291,DX雁荡西路上江路交叉口,由西向东,1,1,0,0,0,0,13,29,35,31,32,22,24,24,23,25,26,19,24,7,8,5,5,7
2,龙湾区,大型汽车,330303000292,DX机场大道龙腾路交叉口,由东向西,5,6,6,7,5,24,59,71,67,62,77,84,51,55,59,48,64,45,43,27,15,22,14,13
2,龙湾区,大型汽车,330303000292,DX机场大道龙腾路交叉口,由北向南,6,9,4,1,4,12,27,24,23,33,25,45,30,43,36,23,10,0,18,15,7,9,8,12
2,龙湾区,大型汽车,330303000292,DX机场大道龙腾路交叉口,由南向北,0,0,0,0,0,0,3,3,3,3,1,1,4,8,5,4,1,6,1,1,0,0,0,0
2,龙湾区,大型汽车,330303000292,DX机场大道龙腾路交叉口,由西向东,13,10,16,12,15,94,149,189,186,208,185,175,143,181,188,168,170,127,126,96,63,40,26,16
2,龙湾区,大型汽车,330303000592,机场大道钱江路口东口(变道抓拍),由西向东,0,0,0,0,0,5,13,11,8,12,11,19,12,15,13,13,16,8,21,0,0,0,0,0
2,龙湾区,大型汽车,330303000595,机场大道鳌江北路路口南侧斑马线,由西向东,0,0,0,0,0,3,11,10,13,8,4,4,9,5,10,11,18,4,7,5,0,0,0,0
2,龙湾区,大型汽车,330303000639,DX机场大道兰江软件园前公交车道,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,龙湾区,大型汽车,330303000655,DX机场大道钱江路路口(变道抓拍),由西向东,1,2,2,0,3,6,7,3,8,7,9,13,14,9,11,9,3,7,6,2,10,6,1,1
2,龙湾区,大型汽车,330303000692,DX机场大道上江路路口(变道抓拍),由东向西,2,0,0,0,0,6,20,21,22,31,29,18,19,16,17,60,24,23,13,5,3,4,1,2
2,龙湾区,大型汽车,330303000693,机场大道上江路口西口(变道抓拍),由西向东,1,0,1,0,3,3,6,24,6,5,6,8,5,5,6,3,7,8,5,10,5,7,11,2
2,龙湾区,大型汽车,330303000694,DX永定路龙海路路口北口(变道抓拍),由北向南,2,0,1,3,1,4,9,12,20,29,21,21,16,18,20,19,17,23,20,7,6,4,4,3
2,龙湾区,大型汽车,330303001560,ZG温州大道屿田南路口斑马线,由东向西,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001560,ZG温州大道屿田南路口斑马线,由西向东,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001574,BK南洋大道卡口,由北向南,3,2,1,1,0,6,16,18,23,23,29,32,21,28,26,34,39,36,19,14,12,6,5,1
2,龙湾区,大型汽车,330303001574,BK南洋大道卡口,由南向北,52,46,38,88,34,105,174,215,226,238,244,249,238,235,244,254,218,221,183,140,138,94,56,49
2,龙湾区,大型汽车,330303001575,BK龙江路隧道口,由东向西,79,64,52,55,43,64,113,116,153,197,181,149,173,187,184,222,137,167,171,101,137,83,76,67
2,龙湾区,大型汽车,330303001575,BK龙江路隧道口,由西向东,25,23,20,16,26,29,68,78,107,89,85,103,107,82,112,113,107,104,95,74,44,43,33,30
2,龙湾区,大型汽车,330303001678,ZG雁荡西路浦江路路口,由北向南,2,2,0,0,5,3,13,14,24,24,22,23,12,16,22,24,29,17,11,9,7,2,6,2
2,龙湾区,大型汽车,330303001678,ZG雁荡西路浦江路路口,由南向北,0,1,2,1,0,4,13,17,29,24,18,17,14,17,15,18,20,19,12,6,3,5,4,1
2,龙湾区,大型汽车,330303001678,ZG雁荡西路浦江路路口,由西向东,0,0,0,0,0,1,6,5,7,10,9,8,9,8,7,11,8,6,13,6,5,4,4,1
2,龙湾区,大型汽车,330303001686,DX机场大道曹龙路路口,由东向西,38,38,16,33,30,54,92,75,69,99,125,101,77,80,90,93,88,72,91,78,44,61,38,43
2,龙湾区,大型汽车,330303001686,DX机场大道曹龙路路口,由南向北,11,19,19,32,27,55,64,96,102,143,128,124,109,98,84,94,90,86,106,69,47,34,19,15
2,龙湾区,大型汽车,330303001686,DX机场大道曹龙路路口,由西向东,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5
2,龙湾区,大型汽车,330303001745,YD瓯海大道浹底隧道入口东向西(变道抓拍）,由东向西,9,4,3,4,4,16,44,64,47,53,43,42,64,61,44,71,83,89,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001746,YD瓯海大道浹底隧道出口东向西(变道抓拍）,由东向西,0,0,0,0,0,0,0,3,13,6,24,35,52,56,45,56,75,82,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001747,YD瓯海大道浹底隧道入口西向东(变道抓拍）,由西向东,2,0,4,0,5,15,36,119,66,49,62,67,47,54,60,68,73,41,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001748,YD瓯海大道上京隧道入口西向东(变道抓拍）,由东向西,2,1,3,1,2,11,26,105,64,39,51,53,31,40,44,48,35,27,41,24,29,14,13,10
2,龙湾区,大型汽车,330303001823,YD瓯海大道辅道-新联南路,由东向西,32,29,20,21,24,86,128,94,89,145,150,173,118,123,142,134,126,93,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001823,YD瓯海大道辅道-新联南路,由西向东,25,25,22,22,38,41,80,102,136,128,130,129,139,121,121,127,97,85,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001826,YD瓯海大道高架茅永公路入口匝道（东向西）,由东向西,9,0,1,1,2,4,9,8,8,9,5,3,7,8,2,6,3,4,3,0,0,3,1,1
2,龙湾区,大型汽车,330303001827,YD瓯海大道高架曹龙路入口匝道（西向东）,由西向东,0,0,0,0,0,7,5,17,13,5,5,7,3,2,4,2,3,7,1,4,2,0,0,0
2,龙湾区,大型汽车,330303001828,YD瓯海大道高架曹龙路入口匝道（东向西）,由东向西,0,0,0,0,0,2,5,11,1,7,4,0,4,4,7,5,1,6,0,0,3,1,0,0
2,龙湾区,大型汽车,330303001829,YD瓯海大道高架龙江路入口匝道（东向西）,由西向东,1,3,3,2,3,1,12,22,19,9,12,9,12,21,11,21,25,18,7,7,5,10,2,0
2,龙湾区,大型汽车,330303001830,YD瓯海大道高架龙海路入口匝道（东向西）,由东向西,0,0,0,4,0,2,6,18,13,12,5,5,9,19,7,2,15,12,19,7,6,7,0,2
2,龙湾区,大型汽车,330303001836,YD瓯海大道高架文昌路出口匝道（东向西）,由东向西,0,0,3,1,0,2,1,9,9,10,4,3,8,8,6,9,10,5,8,4,2,6,1,0
2,龙湾区,大型汽车,330303001837,YD瓯海大道高架龙腾南路出口匝道（西向东）,由西向东,3,6,0,1,1,6,9,15,11,6,7,8,5,6,8,8,8,5,10,7,7,10,1,4
2,龙湾区,大型汽车,330303001838,YD瓯海大道高架龙腾南路出口匝道（东向西）,由东向西,4,0,1,1,1,3,14,10,8,12,14,13,25,12,12,27,16,20,13,23,21,11,5,5
2,龙湾区,大型汽车,330303001839,YD瓯海大道高架茅永公路出口匝道（西向东）,由西向东,0,0,0,0,1,0,9,8,9,5,10,3,4,5,7,2,12,2,1,1,7,6,0,1
2,龙湾区,大型汽车,330303001840,YD瓯海大道高架曹龙路出口匝道（西向东）,由东向西,0,0,0,0,0,1,0,4,12,0,5,4,2,1,4,6,2,5,4,1,5,0,3,0
2,龙湾区,大型汽车,330303001841,YD瓯海大道高架曹龙路出口匝道（东向西）,由西向东,0,0,0,3,1,0,2,9,4,2,6,9,3,6,8,3,12,11,14,3,3,5,0,0
2,龙湾区,大型汽车,330303001842,YD瓯海大道高架龙江路出口匝道（东向西）,由东向西,0,1,3,2,0,2,11,45,25,12,11,25,16,20,15,27,29,16,11,2,5,6,2,1
2,龙湾区,大型汽车,330303001843,YD瓯海大道高架龙海路出口匝道（西向东）,由西向东,2,0,0,0,3,9,8,19,17,10,10,17,8,7,10,13,18,12,13,16,11,1,2,2
2,龙湾区,大型汽车,330303001844,YD瓯海大道辅道机场大道路口（南向北）,由东向西,1,1,3,1,6,10,35,40,34,50,42,39,50,51,51,41,57,38,38,34,24,14,8,11
2,龙湾区,大型汽车,330303001845,YD瓯海大道-罗东大街(变道抓拍),由东向西,22,19,11,26,14,31,80,87,107,94,109,90,108,117,107,109,137,106,125,111,78,69,65,26
2,龙湾区,大型汽车,330303001845,YD瓯海大道-罗东大街(变道抓拍),由西向东,44,12,11,30,27,70,156,92,128,143,129,144,137,110,122,139,144,93,82,25,1,2,0,0
2,龙湾区,大型汽车,330303001846,YD瓯海大道-建中街(变道抓拍),由东向西,4,4,5,5,6,25,70,87,111,109,95,94,95,102,97,106,114,86,86,69,38,15,5,3
2,龙湾区,大型汽车,330303001846,YD瓯海大道-建中街(变道抓拍),由西向东,19,25,15,19,26,102,180,145,122,164,199,213,165,142,188,186,161,117,111,101,86,78,55,31
2,龙湾区,大型汽车,330303001847,YD瓯海大道-龙海路(变道抓拍),由东向西,6,5,4,6,3,19,68,70,120,103,101,90,88,98,101,113,109,105,92,92,43,38,22,17
2,龙湾区,大型汽车,330303001847,YD瓯海大道-龙海路(变道抓拍),由西向东,34,31,15,19,23,68,109,93,60,92,111,136,106,79,109,109,100,69,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001848,YD瓯海大道-龙祥路(变道抓拍),由东向西,19,16,14,18,7,27,64,65,112,90,98,92,93,92,95,101,94,78,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001848,YD瓯海大道-龙祥路(变道抓拍),由西向东,36,41,30,27,14,89,169,133,96,155,182,219,133,129,165,162,139,118,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001849,YD瓯海大道-龙江路(变道抓拍),由东向西,12,10,10,14,22,24,59,85,127,98,96,104,92,112,106,116,92,80,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001849,YD瓯海大道-龙江路(变道抓拍),由西向东,38,39,22,31,6,47,135,135,112,159,170,191,145,146,159,162,150,110,29,19,20,16,17,10
2,龙湾区,大型汽车,330303001850,YD瓯海大道-曹龙路(变道抓拍),由东向西,24,18,21,22,23,35,65,77,103,93,92,72,93,82,86,96,85,88,113,128,67,53,33,25
2,龙湾区,大型汽车,330303001850,YD瓯海大道-曹龙路(变道抓拍),由西向东,22,14,7,8,13,85,125,95,83,136,156,147,139,122,136,125,130,101,85,45,61,33,29,19
2,龙湾区,大型汽车,330303001852,YD瓯海大道-茅永公路(变道抓拍),由东向西,17,18,11,17,21,55,90,95,122,115,111,121,128,131,116,142,115,93,106,122,66,44,35,19
2,龙湾区,大型汽车,330303001852,YD瓯海大道-茅永公路(变道抓拍),由西向东,67,62,38,40,17,76,131,95,123,162,179,191,158,132,162,158,141,120,121,109,117,93,68,72
2,龙湾区,大型汽车,330303001853,YD瓯海大道-龙腾路(变道抓拍),由东向西,5,1,11,21,25,78,204,195,239,202,217,231,204,223,184,238,213,184,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001853,YD瓯海大道-龙腾路(变道抓拍),由西向东,68,54,27,39,14,67,104,87,108,205,186,190,163,148,167,175,136,102,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001855,YD瓯海大道-文昌路(变道抓拍),由东向西,6,6,1,2,9,44,100,97,110,135,114,134,115,135,110,124,100,68,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001855,YD瓯海大道-文昌路(变道抓拍),由西向东,50,46,23,36,29,57,112,103,121,158,152,158,134,127,120,134,87,13,0,0,0,0,0,0
2,龙湾区,大型汽车,330303001860,YD瓯海大道高架文昌路往西500米（双向）,由东向西,3,1,2,1,6,15,32,108,64,46,58,59,42,47,56,57,48,36,46,33,31,13,10,10
2,龙湾区,大型汽车,330303001943,ZG上江路卜蜂莲花超市前斑马线,由北向南,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303002092,DX机场大道兰蒲路交叉口,由东向西,5,1,6,4,3,4,50,50,69,64,52,55,64,61,39,60,51,54,60,38,31,25,8,11
2,龙湾区,大型汽车,330303002092,DX机场大道兰蒲路交叉口,由北向南,22,8,17,15,20,25,49,72,81,100,79,104,82,82,75,88,86,54,70,75,54,45,23,21
2,龙湾区,大型汽车,330303002092,DX机场大道兰蒲路交叉口,由南向北,37,46,21,36,16,42,94,72,106,132,154,110,116,113,132,135,118,110,113,88,68,69,51,61
2,龙湾区,大型汽车,330303002151,机场大道蓝浦路卡口,由北向南,5,5,2,4,2,38,74,120,129,177,148,160,158,165,163,165,162,134,97,22,16,10,4,3
2,龙湾区,大型汽车,330303002151,机场大道蓝浦路卡口,由南向北,86,90,60,79,64,129,170,163,215,267,312,257,271,275,328,330,332,240,207,174,153,148,124,119
2,龙湾区,大型汽车,330303002152,GA温州大道35号前,由西向东,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303002161,GA机场门口,由东向西,2,0,1,2,0,4,9,11,11,17,17,21,19,14,16,16,15,11,12,16,4,1,2,3
2,龙湾区,大型汽车,330303002161,GA机场门口,由西向东,1,1,1,1,0,10,16,20,32,18,22,27,21,21,25,16,24,21,18,14,5,4,3,7
2,龙湾区,大型汽车,330303002316,S文昌路广纳五金市场东门前,由北向南,0,0,0,0,0,1,1,1,1,1,0,1,3,2,0,0,4,3,4,1,0,1,1,0
2,龙湾区,大型汽车,330303002316,S文昌路广纳五金市场东门前,由南向北,2,0,0,1,1,0,0,3,2,0,4,3,1,1,2,3,1,3,1,0,0,1,1,1
2,龙湾区,大型汽车,330303800302,S永安江路括苍东路交叉口南50米,由北向南,0,0,0,0,0,0,0,0,0,4,0,0,1,3,2,0,0,1,3,1,0,0,0,0
2,龙湾区,大型汽车,330303800303,S兰江路括苍东路交叉口南50米,由南向北,0,0,0,0,0,0,1,4,1,3,1,2,1,1,3,2,0,0,2,1,1,0,0,0
2,龙湾区,大型汽车,330303800306,S钱江路括苍东路交叉口西100米,由东向西,0,0,0,0,0,0,0,0,3,3,2,0,0,2,2,5,0,1,1,1,0,1,0,0
2,龙湾区,大型汽车,330303800307,S飞云江路括苍东路交叉口南100米,由南向北,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,龙湾区,大型汽车,330303800308,S衢江路玉苍东路交叉口东150米,由西向东,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,3,0,0,1,0,0,0
2,龙湾区,大型汽车,330303800309,S灵江路雁荡东路交叉口北35米,由南向北,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800310,S奉江路玉苍东路交叉口西200米,由东向西,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800312,S永安江路玉苍东路交叉口东30米,由西向东,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,1,1,1,0,0,0,3,1,0
2,龙湾区,大型汽车,330303800502,XS机场大道龙腾南路路口（变道抓拍）,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800510,XS机场大道永宁东路路口,由北向南,0,0,0,0,0,2,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800512,XS机场大道金水路路口,由西向东,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800513,XS机场大道雷达路路口,由西向东,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800514,XS滨海大道龙湾国际机场T2入口地段1,由东向西,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800603,YD瓯海大道文昌路路口,由东向西,89,88,61,39,57,88,133,36,60,67,68,97,78,92,67,90,58,42,105,138,116,101,102,73
2,龙湾区,大型汽车,330303800603,YD瓯海大道文昌路路口,由北向南,2,2,5,2,2,15,31,9,14,14,17,9,11,18,16,9,5,2,15,8,13,12,3,3
2,龙湾区,大型汽车,330303800603,YD瓯海大道文昌路路口,由西向东,89,98,65,72,71,128,173,56,54,81,103,98,92,76,62,87,51,27,70,102,90,71,100,109
2,龙湾区,大型汽车,330303800604,Z永定路龙祥路路口,由西向东,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800676,Z机场大道滨海大道路口北口,由南向北,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800698,Z永昌路殿前中路口斑马线,由西向东,0,0,0,0,0,0,2,4,3,0,2,4,1,3,1,0,3,5,3,0,1,0,0,0
2,龙湾区,大型汽车,330303800699,Z龙海路万达广场前斑马线,由南向北,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800700,Z永定路万达广场前斑马线,由东向西,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800701,Z龙翔路龙湾区文化馆前斑马线,由北向南,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800702,Z龙海路宏欣家园前斑马线,由东向西,1,0,0,0,0,2,5,3,0,2,5,3,3,4,1,6,2,2,3,2,1,1,1,0
2,龙湾区,大型汽车,330303800706,XS机场大道宁城西路路口,由南向北,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800747,YD瓯海大道上京路路口(变道抓拍),由东向西,0,0,34,18,40,58,107,90,113,111,44,0,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800747,YD瓯海大道上京路路口(变道抓拍),由西向东,46,44,28,30,22,76,100,83,101,159,148,150,141,122,127,147,128,82,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800772,DX永宁西路温州八高前斑马线,由西向东,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330303800832,S文昌路机场大道交叉口,由南向北,5,7,1,6,6,5,17,8,33,22,19,13,13,12,16,21,17,13,12,4,5,7,6,11
2,龙湾区,大型汽车,330303800833,S文昌路温州大道交叉口,由东向西,0,0,0,0,0,0,6,9,11,6,5,10,7,7,4,5,4,2,4,1,2,1,0,1
2,龙湾区,大型汽车,330303800833,S文昌路温州大道交叉口,由北向南,1,1,1,2,6,11,42,52,53,62,63,55,56,60,62,49,57,52,53,37,11,12,4,1
2,龙湾区,大型汽车,330303800833,S文昌路温州大道交叉口,由西向东,3,6,2,5,6,8,40,61,93,72,79,67,77,76,72,78,62,54,56,28,19,10,10,7
2,龙湾区,大型汽车,330303800834,S文昌路雁荡中路交叉口,由东向西,0,3,1,0,3,6,36,41,32,48,49,38,42,47,42,43,40,42,39,35,7,12,2,1
2,龙湾区,大型汽车,330303800834,S文昌路雁荡中路交叉口,由北向南,2,1,2,1,2,6,8,15,13,12,18,12,11,14,14,8,13,6,10,6,6,2,4,2
2,龙湾区,大型汽车,330303800834,S文昌路雁荡中路交叉口,由南向北,5,6,2,8,8,10,46,58,90,78,91,71,84,84,73,90,66,59,68,33,24,10,10,13
2,龙湾区,大型汽车,330303800834,S文昌路雁荡中路交叉口,由西向东,0,0,0,0,0,0,1,1,2,0,0,0,0,1,4,2,1,2,1,1,0,0,0,0
2,龙湾区,大型汽车,330303800841,Z滨海一路金海大道路口,由东向西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
2,龙湾区,大型汽车,330303800842,Z金海三道青山不锈钢公司前,由东向西,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,龙湾区,大型汽车,330304000767,YD瓯海大道高架文昌路入口匝道(西向东),由西向东,0,0,0,0,0,0,3,6,6,6,9,5,2,3,4,3,7,6,4,6,4,0,0,0
2,龙湾区,大型汽车,330304000769,YD瓯海大道高架龙江路入口匝道(西向东),由西向东,0,0,0,0,0,0,0,6,5,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0
2,龙湾区,大型汽车,330304000770,YD瓯海大道高架建中街入口匝道(西向东),由西向东,0,0,0,0,0,0,1,2,4,1,1,3,0,1,0,2,0,0,1,1,0,1,0,0
2,龙湾区,大型汽车,330304000771,YD瓯海大道高架建中街出口匝道(东向西),由东向西,0,0,0,0,0,0,1,3,0,0,0,6,1,0,0,3,0,2,0,0,0,1,0,0
2,龙湾区,大型汽车,330304000772,YD瓯海大道高架龙江路出口匝道(东向西),由东向西,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,3,0,0,0,0,0,0
2,龙湾区,大型汽车,330304000773,YD瓯海大道高架茅永路出口匝道(东向西),由东向西,0,0,0,0,0,0,3,0,0,0,0,3,0,2,2,1,2,5,0,3,0,0,0,0
2,龙湾区,大型汽车,330304000774,YD瓯海大道高架龙腾路入口匝道(东向西),由东向西,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,1,6,0,0,6,0,0,1
2,龙湾区,大型汽车,330304000775,YD瓯海大道高架文昌路入口匝道(东向西),由东向西,0,0,0,0,0,9,1,1,7,4,1,4,0,10,1,5,7,1,1,0,3,0,0,0
2,龙湾区,大型汽车,330304001143,龙瑞大道卡口(联通),由东向南,14,12,7,8,13,31,53,79,112,88,118,105,110,111,116,96,78,72,78,46,48,29,22,14
2,龙湾区,大型汽车,330304001143,龙瑞大道卡口(联通),由西向南,17,9,12,9,14,50,60,68,94,108,87,105,94,89,86,117,111,86,85,37,35,42,26,19
2,龙湾区,大型汽车,330304001144,罗东南路卡口,由北向南,21,14,12,11,18,17,46,86,70,73,84,93,83,77,86,152,102,96,55,37,27,24,24,17
2,龙湾区,大型汽车,330304001144,罗东南路卡口,由南向北,17,15,18,25,19,28,44,56,48,92,84,79,77,101,83,88,111,73,91,58,43,33,24,12
2,龙湾区,小型汽车,330302000725,DX温州大道驾校报名中心前公交车道,由东向西,0,0,0,0,0,0,0,22,21,14,17,12,27,16,10,9,5,12,0,3,3,1,0,0
2,龙湾区,小型汽车,330302000752,会展路益品居门口,由北向南,52,35,31,15,18,36,113,841,793,417,792,314,302,355,342,391,451,536,431,292,275,259,140,82
2,龙湾区,小型汽车,330302000752,会展路益品居门口,由南向北,49,29,17,16,17,58,144,587,640,386,380,368,346,409,385,469,604,980,625,382,277,246,136,75
2,龙湾区,小型汽车,330303000003,机场大道耐宝路口,由东向西,62,38,24,28,40,134,252,244,352,315,389,254,276,331,347,490,336,436,376,380,254,292,135,95
2,龙湾区,小型汽车,330303000003,机场大道耐宝路口,由北向南,17,8,10,5,6,26,78,115,154,70,91,53,70,78,61,110,73,82,80,106,104,91,63,29
2,龙湾区,小型汽车,330303000003,机场大道耐宝路口,由南向北,6,3,1,3,8,14,110,157,129,64,104,47,95,96,53,86,75,62,52,39,34,23,11,5
2,龙湾区,小型汽车,330303000003,机场大道耐宝路口,由西向东,57,36,23,22,22,86,302,321,428,329,347,197,297,265,273,332,208,249,305,294,251,242,162,107
2,龙湾区,小型汽车,330303000004,机场大道衢江路口,由东向西,155,89,57,54,49,150,385,1223,1070,1018,925,833,843,992,1007,1040,1315,1190,906,588,492,408,237,154
2,龙湾区,小型汽车,330303000004,机场大道衢江路口,由南向北,11,18,5,14,16,36,69,224,342,238,214,229,200,268,253,269,387,470,324,186,127,103,56,34
2,龙湾区,小型汽车,330303000004,机场大道衢江路口,由西向东,147,99,66,39,56,121,302,1415,1416,1238,1010,864,879,977,1015,1135,1179,1114,950,706,608,582,428,222
2,龙湾区,小型汽车,330303000008,瓯海大道龙江路口,由东向西,88,83,37,47,55,76,250,868,991,697,735,733,716,750,779,872,1107,1397,823,620,520,469,247,122
2,龙湾区,小型汽车,330303000008,瓯海大道龙江路口,由南向北,20,17,10,10,11,33,214,851,660,483,417,350,318,434,488,564,828,1058,490,315,222,255,94,39
2,龙湾区,小型汽车,330303000008,瓯海大道龙江路口,由西向东,163,108,97,113,92,190,560,1844,2471,1605,1392,1243,1122,1299,1443,1280,1409,1363,1123,650,637,518,355,212
2,龙湾区,小型汽车,330303000009,瓯海大道龙祥路口,由东向西,60,42,22,35,39,59,148,399,535,401,366,339,344,377,414,474,446,532,497,397,341,271,157,82
2,龙湾区,小型汽车,330303000009,瓯海大道龙祥路口,由北向南,5,5,2,2,3,7,66,464,425,153,94,84,99,82,98,96,210,158,106,88,84,43,31,17
